NUM_ITEM;ID_PRO;ID_REQ;ID_SEC;QTD_PRO;PRE_UNIT;TOTAL_ITEM;TOTAL_REAL
11;5786;2591;3;20;2,1;42;42
11;5789;1268;3;6;2,2;13,2;13,2
11;5790;1265;3;258;2;516;516
11;5790;1376;3;130;2;260;260
11;5790;1444;3;270;1,72;464,4;465
11;5792;2540;3;50;2,04;102;102
11;5794;1440;4;48;0,6;28,8;28,8
11;5809;1221;4;2;77,5;155;155
11;5848;1224;4;1;1;1;1
11;5874;1240;3;8;6;48;48
11;5892;1427;3;100;2,94;294;294
11;5892;1439;4;200;2,3;460;460
11;5894;1299;3;68;1,6;108,8;108,8
11;5894;1360;4;500;1,76;880;880
11;5895;1266;3;8;0,4;3,2;3,2
11;5895;1300;3;35;0,4;14;14
11;5897;1279;4;200;1;200;200
11;5897;1280;4;200;1;200;200
11;5897;1298;3;160;1,25;200;200
11;5898;1247;3;20;0,48;9,6;9,6
11;5899;1305;4;60;7,9;474;474
11;5899;1392;3;25;9,9;247,5;247,5
11;5902;1246;3;120;2,8;336;336
11;5902;1248;3;84;2,8;235,2;235,2
11;5902;1338;4;200;2,8;560;560
11;5902;1353;3;80;2,8;224;224
11;5914;1251;4;20;0,7;14;14
11;5941;1250;4;3;16,8;50,4;50,4
11;6004;1361;4;400;3,6;1440;1440
11;6035;1284;6;10;0,15;1,5;1,5
11;6061;1290;3;4;28;112;112
11;6094;1322;3;9;2,2;19,8;19,8
11;6101;1276;4;12;0,6;7,2;7,2
11;6108;1352;3;300;1,6;480;480
11;6113;1424;3;400;1,5;600;600
11;6135;1316;3;30;0,95;28,5;28,5
11;6135;1319;3;30;0,95;28,5;28,5
11;6148;1315;3;98;0,2;19,6;19,6
11;6148;1318;3;98;0,2;19,6;19,6
11;6164;1313;3;2;32;64;64
11;6189;1307;4;2;5;10;10
11;6218;1342;3;3;12,7;38,1;38,1
11;6218;1346;3;3;12,7;38,1;38,1
11;6298;1358;4;4;2,2;8,8;8,8
11;6319;1370;4;1;11;11;11
11;6356;1446;1;12;4,9;58,8;58,8
11;6359;1394;4;30;1,7;51;51
11;6359;1395;4;30;1,7;51;51
11;6367;1402;6;10;2,95;29,5;29,5
11;6373;2312;6;1;9,3;9,3;9,3
11;6373;2313;1;1;9,3;9,3;9,3
11;6374;1430;3;25;1,42;35,5;35,5
11;6375;1393;4;30;3;90;90
11;6375;1723;3;50;0,4;20;20
11;6382;2021;3;30;3,3;99;99
11;6384;1912;3;6;3,13;18,78;18,78
11;6391;1396;4;12;0,6;7,2;7,2
11;6400;1406;3;30;1,5;45;45
11;6437;1407;3;10;104;1040;1040
11;6439;1456;1;200;0,9;180;180
11;6479;1417;6;6;0,5;3;3
11;6488;1418;6;1;15;15;15
11;6523;1414;6;1;8,95;8,95;8,95
11;6541;1436;4;10;1,5;15;15
11;6542;1437;4;10;1,3;13;13
11;6552;1733;4;5;4,4;22;22
11;6561;1748;4;80;0,88;70,4;70,4
11;6619;1434;4;24;0,5;12;12
11;6660;2789;1;5;3,38;16,9;16,9
11;6678;1458;3;120;4,9;588;588
11;6678;1647;4;100;6,57;657;657
11;6680;2071;3;32;3;96;96
11;6694;2112;3;2;5,16;10,32;10,32
11;6696;1459;3;8;6,15;49,2;49,2
11;6724;2428;3;15;1,8;27;27
11;6733;1472;3;200;3,04;608;608
11;6735;1845;3;12;3,13;37,56;37,56
11;6735;1857;3;2;3,13;6,26;6,26
11;6735;1858;3;18;3,13;56,34;56,34
11;6735;1905;1;40;3,13;125,2;125,2
11;6735;2131;3;20;3;60;60
11;6739;1712;3;365;1,9;693,5;693,5
11;6811;1477;4;1;20;20;20
11;6823;1630;3;148;4,99;738,52;738,52
11;6823;1631;3;187;4,99;933,13;933,13
11;6823;1656;3;125;4,99;623,75;623,75
11;6823;1659;3;126;4,99;628,74;628,74
11;6823;2070;3;132;2,37;312,84;312,84
11;6840;1513;6;10;10,5;105;105
11;6845;1518;3;120;1,6;192;192
11;6846;1554;3;45;2,2;99;99
11;6846;1628;3;40;2,2;88;88
11;6846;1903;3;124;2,46;305,04;305,04
11;6847;1574;3;306;7,5;2295;2295
11;6850;1525;3;200;2,7;540;540
11;6850;1859;3;329;2,74;901,46;901,46
11;6850;1919;3;200;2,74;548;548
11;6851;1913;3;60;2,06;123,6;123,6
11;6852;1516;3;100;0,45;45;45
11;6852;1544;4;50;0,45;22,5;22,5
11;6852;1603;4;50;0,45;22,5;22,5
11;6852;1604;4;100;0,45;45;45
11;6853;1545;4;12;0,8;9,6;9,6
11;6854;1567;4;10;3;30;30
11;6854;1657;3;16;3;48;48
11;6855;2187;3;26;7;182;182
11;6856;1629;3;11;0,65;7,15;7,15
11;6856;1658;3;5;0,65;3,25;3,25
11;6857;1683;3;200;2;400;400
11;6857;1691;4;10;2;20;20
11;6857;1884;3;124;1,97;244,28;244,28
11;6857;1886;3;98;1,97;193,06;193,06
11;6859;1569;4;50;1,9;95;95
11;6859;1770;3;160;1,9;304;304
11;6871;1519;3;4;179,9;719,6;719,6
11;6879;1698;4;6,3;1,9;11,97;11,97
11;6885;1566;4;50;0,65;32,5;32,5
11;6885;1815;3;20;0,65;13;13
11;6886;1550;3;188;3,6;676,8;676,8
11;6886;1682;3;182;3,6;655,2;655,2
11;6967;1563;6;1;24;24;24
11;6982;2674;1;1;2,3;2,3;2,3
11;7003;2325;3;25;2;50;50
11;7010;1568;4;5;1,6;8;8
11;7036;2062;6;2;30;60;60
11;7058;1580;4;1;197,92;197,92;197,92
11;7104;1616;4;38;12,9;490,2;490,2
11;7134;1597;3;2;5,99;11,98;11,98
11;7137;1688;4;3;3;9;9
11;7137;1843;3;74;2,93;216,82;216,82
11;7137;1894;3;72;2,93;210,96;210,96
11;7153;1641;6;1;80;80;80
11;7169;1638;6;5;2,8;14;14
11;7186;1649;4;100;0,7;70;70
11;7202;1646;4;20;1,7;34;34
11;7217;1667;4;30;6,9;207;207
11;7226;1720;3;20;1,6;32;32
11;7227;1702;1;20;0,78;15,6;15,6
11;7228;1742;4;3;3;9;9
11;7230;1668;4;15;20;300;300
11;7230;1697;4;5;20;100;100
11;7231;1745;4;10;0,5;5;5
11;7245;1669;4;80;2,5;200;200
11;7245;1671;4;20;2,5;50;50
11;7250;1700;1;100;0,99;99;99
11;7251;1740;4;80;2;160;160
11;7258;1722;3;100;0,9;90;90
11;7274;1991;3;600;5,9;3540;3540
11;7290;1744;4;2;4,4;8,8;8,8
11;7291;1693;4;50;0,12;6;6
11;7296;1695;4;30;0,5;15;15
11;7296;1746;4;30;0,5;15;15
11;7297;2794;6;82;2,84;232,88;232,88
11;7352;1721;3;60;4,75;285;285
11;7364;1749;4;5;2,6;13;13
11;7365;1719;3;100;1,5;150;150
11;7372;1743;4;30;1,5;45;45
11;7451;1725;6;1;30;30;30
11;7505;1753;4;20;1,59;31,8;31,8
11;7526;1761;6;10;13,38;133,8;133,8
11;7546;1758;6;1;440;440;440
11;7556;1757;6;1;8;8;8
11;7573;1773;6;1;25;25;25
11;7603;1778;6;2;45,9;91,8;91,8
11;7611;2282;3;220;3,2;704;704
11;7614;1777;1;2;3,49;6,98;6,98
11;7657;1848;6;30;5,96;178,8;178,8
11;7659;2580;6;8;50,9;407,2;407,2
11;7665;1794;6;4;4,9;19,6;19,6
11;7677;1779;3;60;1,59;95,4;95,4
11;7703;2623;3;200;2,7;540;540
11;7704;1801;4;1;1,69;1,69;1,69
11;7728;1805;6;22;27,18;597,96;597,96
11;7741;1807;6;24;3,8;91,2;91,2
11;7772;1816;3;30;1;30;30
11;7791;1851;6;1;0,98;0,98;0,98
11;7797;2661;3;1;2,5;2,5;2,5
11;7815;1846;4;1;39;39;39
11;7841;2039;6;4;13,3;53,2;53,2
11;7855;1871;6;2;15;30;30
11;7872;1878;1;50;1,08;54;54
11;7904;1877;1;30;1,35;40,5;40,5
11;7956;1897;3;3;15;45;45
11;7972;1949;6;1;69,96;69,96;69,96
11;7973;1910;6;1;111,3;111,3;111,3
11;7997;1930;6;3;7,9;23,7;23,7
11;8016;1972;6;50;13,96;698;698
11;8017;2038;6;25;5,7;142,5;142,5
11;8018;1931;6;15;27,18;407,7;407,7
11;8024;2031;3;15;10,9;163,5;163,5
11;8034;2326;3;20;5,5;110;110
11;8041;2398;3;300;6,38;1914;1914
11;8043;2219;1;24;1,59;38,16;38,16
11;8044;1939;6;6;3,59;21,54;21,54
11;8060;2762;1;30;3,65;109,5;109,5
11;8060;2854;1;33;3,95;130,35;130,35
11;8061;1940;1;3;2,29;6,87;6,87
11;8100;1942;3;3;3,74;11,22;11,22
11;8115;1950;3;60;2,45;147;147
11;8119;2144;3;210;2;420;420
11;8120;2769;3;20;1,65;33;33
11;8124;2420;3;140;3,7;518;518
11;8126;1992;3;100;4,8;480;480
11;8155;1961;6;1;88,8;88,8;88,8
11;8192;1969;6;1;195;195;195
11;8209;1966;6;5;35;175;175
11;8228;2858;6;5;74,9;374,5;374,5
11;8229;2734;6;6;79,9;479,4;479,4
11;8230;2099;6;30;20,8;624;624
11;8232;2407;6;25;12,9;322,5;322,5
11;8234;2274;6;50;12;600;600
11;8248;1958;3;101;0,89;89,89;89,89
11;8261;1978;3;4;11,2;44,8;44,8
11;8281;1975;1;12;0,49;5,88;5,88
11;8296;1988;3;14;18;252;252
11;8310;2694;3;100;15;1500;1500
11;8311;2114;3;100;7;700;700
11;8313;2018;3;121;1,85;223,85;223,85
11;8313;2072;3;60;1,85;111;111
11;8313;2113;3;75;1,85;138,75;138,75
11;8313;2208;3;70;2;140;140
11;8313;2429;3;63;2,27;143,01;143,01
11;8313;2459;3;90;2,27;204,3;204,3
11;8315;2235;3;220;2,44;536,8;536,8
11;8315;2256;3;100;2,44;244;244
11;8332;2776;1;1;90;90;90
11;8337;2495;6;100;11,9;1190;1190
11;8469;2067;3;2;8;16;16
11;8477;2165;6;2;2,95;5,9;5,9
11;8507;2096;6;1;230;230;230
11;8522;2093;6;1;15;15;15
11;8529;2094;6;1;10;10;10
11;8542;2125;3;100;1;100;100
11;8551;2134;6;20;2,25;45;45
11;8551;2791;6;12;2,5;30;30
11;8570;2494;6;1;158;158;158
11;8601;2143;1;7;2,95;20,65;20,65
11;8622;2139;6;10;3;30;30
11;8633;2184;3;20;1,6;32;32
11;8633;2500;3;120;2,4;288;288
11;8639;2303;3;30;0,68;20,4;20,4
11;8688;2166;3;2;230;460;460
11;8702;2178;6;1;5,2;5,2;5,2
11;8734;2202;6;1;13;13;13
11;8748;2205;6;1;19,5;19,5;19,5
11;8758;2212;4;8;1,5;12;12
11;8822;2324;3;100;7;700;700
11;8843;2358;6;1;390;390;390
11;8865;2372;6;1;80;80;80
11;8894;2399;3;1;40;40;40
11;8909;2632;3;30;41,94;1258,2;1258,2
11;8922;2865;3;60;7;420;420
11;8928;2450;6;1;249,74;249,74;249,74
11;8992;2556;3;1;13;13;13
11;9016;2564;6;1;30;30;30
11;9017;2659;6;1;100;100;100
11;9161;2692;3;10;25;250;250
11;9191;2888;3;300;0,28;84;84
11;9226;2812;6;1;32,3;32,3;32,3
12;47;2645;3;5;3,5;17,5;17,5
12;204;2762;1;27;2,55;68,85;68,85
12;445;2358;6;3;28;84;84
12;533;1957;3;100;1,2;120;120
12;604;2555;3;20;36,5;730;730
12;1654;2706;4;8;1,5;12;12
12;1705;2450;6;3;42,85;128,55;128,55
12;1715;2741;3;36;0,74;26,64;26,64
12;1715;2834;3;60;0,7;42;42
12;1720;2368;3;2;10,88;21,76;21,76
12;2153;1616;4;38;12,9;490,2;490,2
12;2475;2540;3;3;1,2;3,6;3,6
12;2475;2542;3;45;1,2;54;54
12;2541;2407;6;10;64,9;649;649
12;2581;2208;3;25;3;75;75
12;2581;2343;3;10;3;30;30
12;2581;2500;3;15;3,7;55,5;55,5
12;2581;2623;3;22;3,7;81,4;81,4
12;2582;2503;3;90;4,2;378;378
12;2638;2734;6;1;89,9;89,9;89,9
12;2739;2357;6;6;29,9;179,4;179,4
12;2893;1745;4;2;2;4;4
12;3010;2033;6;1;21,9;21,9;21,9
12;3374;2865;3;29;8,95;259,55;259,55
12;3932;2039;6;12;2,25;27;27
12;4108;2854;1;22;3,33;73,26;73,26
12;4590;1219;3;80;1,5;120;120
12;4689;2680;3;32;3,64;116,48;116,48
12;4827;2389;3;174;2,99;520,26;520,26
12;4827;2418;3;122;2,99;364,78;364,78
12;4827;2419;3;133;2,99;397,67;397,67
12;4827;2813;3;186;4,39;816,54;816,54
12;5265;1722;3;40;2;80;80
12;5273;1319;3;50;1,2;60;60
12;5298;1360;4;100;5;500;500
12;5306;2694;3;27;6,99;188,73;188,73
12;5388;1723;3;30;1,5;45;45
12;5390;1720;3;30;0,78;23,4;23,4
12;5550;1187;4;16;0,5;8;8
12;5570;1192;3;1;15;15;15
12;5593;1193;3;5;0,76;3,8;3,8
12;5607;1194;3;2;165;330;330
12;5659;1195;4;2;11,03;22,06;22,06
12;5698;1208;6;12;23;276;276
12;5718;1220;3;200;1,59;318;318
12;5720;1214;4;10;2,89;28,9;28,9
12;5736;1212;1;2;62;124;124
12;5744;1440;4;100;2;200;200
12;5754;1215;4;50;1,45;72,5;72,5
12;5766;1352;3;30;1,8;54;54
12;5766;1361;4;100;1,8;180;180
12;5777;2131;3;50;0,45;22,5;22,5
12;5785;1230;4;300;1;300;300
12;5785;1472;3;200;1,25;250;250
12;5785;2282;3;220;1,6;352;352
12;5785;2303;3;160;1,6;256;256
12;5789;1248;3;16;2,2;35,2;35,2
12;5789;1438;4;5;2,2;11;11
12;5790;1266;3;150;2;300;300
12;5790;1268;3;234;2;468;468
12;5790;1279;4;150;2;300;300
12;5790;1280;4;150;2;300;300
12;5790;1322;3;40;2;80;80
12;5792;2459;3;300;2,04;612;612
12;5792;2541;3;500;2,04;1020;1020
12;5792;2591;3;500;2,04;1020;1020
12;5796;1294;1;10;2;20;20
12;5810;1221;4;2;75;150;150
12;5849;1224;4;1;11,5;11,5;11,5
12;5875;1240;3;1;2,7;2,7;2,7
12;5894;1265;3;215;1,6;344;344
12;5895;1444;3;10;0,4;4;4
12;5896;1299;3;34;1,3;44,2;44,2
12;5900;1439;4;120;1,9;228;228
12;5902;1298;3;160;2,8;448;448
12;5915;1251;4;1;18,5;18,5;18,5
12;5942;1250;4;4;4,4;17,6;17,6
12;5980;1975;1;1;2,79;2,79;2,79
12;6002;1338;4;350;1,4;490;490
12;6036;1284;6;2;9;18;18
12;6094;1305;4;30;2,2;66;66
12;6094;1353;3;15;2,2;33;33
12;6098;1392;3;120;1,8;216;216
12;6102;1276;4;36;1,99;71,64;71,64
12;6108;1300;3;300;1,6;480;480
12;6110;2569;3;50;1,05;52,5;52,5
12;6136;1316;3;1;48;48;48
12;6149;1315;3;12;1;12;12
12;6149;1318;3;12;1;12;12
12;6162;1446;1;24;0,84;20,16;20,16
12;6219;1342;3;100;0,5;50;50
12;6219;1346;3;100;0,5;50;50
12;6226;1430;3;100;2,03;203;203
12;6299;1358;4;1;5;5;5
12;6329;2099;6;15;47;705;705
12;6359;1393;4;20;1,7;34;34
12;6368;1402;6;40;1,64;65,6;65,6
12;6374;1394;4;5;1,42;7,1;7,1
12;6374;1395;4;25;1,42;35,5;35,5
12;6384;1425;3;5;2,2;11;11
12;6384;1919;3;14;3,13;43,82;43,82
12;6387;1427;3;200;2,9;580;580
12;6392;1396;4;36;1,99;71,64;71,64
12;6392;2388;3;560;2,04;1142,4;1142,4
12;6392;2420;3;100;2,04;204;204
12;6401;1406;3;2;7,9;15,8;15,8
12;6410;1456;1;100;1;100;100
12;6438;1407;3;100;1,1;110;110
12;6439;1700;1;200;0,99;198;198
12;6498;1417;6;1;6;6;6
12;6514;2274;6;50;4;200;200
12;6524;1414;6;3;26,8;80,4;80,4
12;6541;1437;4;30;1,5;45;45
12;6574;1749;4;150;1,5;225;225
12;6575;1436;4;3;13,8;41,4;41,4
12;6583;1744;4;10;2,5;25;25
12;6589;1748;4;200;6;1200;1200
12;6620;1434;4;20;2;40;40
12;6678;1603;4;90;6,57;591,3;591,3
12;6679;1458;3;20;1,1;22;22
12;6680;2072;3;30;3;90;90
12;6697;1459;3;30;9,8;294;294
12;6732;1688;4;10;7,5;75;75
12;6735;1903;3;21;3,13;65,73;65,73
12;6735;1911;3;20;3,13;62,6;62,6
12;6740;1658;3;12;0,8;9,6;9,6
12;6823;1518;3;150;4,99;748,5;748,5
12;6823;1604;4;100;4,99;499;499
12;6823;1657;3;135;4,99;673,65;673,65
12;6823;1992;3;240;2,37;568,8;568,8
12;6823;2071;3;150;2,37;355,5;355,5
12;6823;2113;3;130;2,37;308,1;308,1
12;6841;1513;6;71;20,5;1455,5;1455,5
12;6847;1568;4;20;7,5;150;150
12;6851;1566;4;50;1,8;90;90
12;6851;1859;3;16;2,06;32,96;32,96
12;6851;2114;3;20;0,8;16;16
12;6852;1631;3;13;0,45;5,85;5,85
12;6852;1815;3;50;0,59;29,5;29,5
12;6852;1950;3;30;2,57;77,1;77,1
12;6853;1544;4;12;0,8;9,6;9,6
12;6853;1712;3;7;0,8;5,6;5,6
12;6853;1770;3;12;0,8;9,6;9,6
12;6854;1516;3;40;3;120;120
12;6854;1554;3;23;3;69;69
12;6854;1628;3;15;3;45;45
12;6856;1550;3;30;0,65;19,5;19,5
12;6856;1630;3;29;0,65;18,85;18,85
12;6856;1659;3;15;0,65;9,75;9,75
12;6857;1845;3;144;1,97;283,68;283,68
12;6858;1545;4;150;3,6;540;540
12;6859;1567;4;50;1,9;95;95
12;6872;1519;3;4;283,04;1132,16;1132,16
12;6884;1629;3;24;3;72;72
12;6886;1656;3;15;3,6;54;54
12;6932;1574;3;30;2,8;84;84
12;6968;1563;6;1;17;17;17
12;7007;1569;4;20;5,5;110;110
12;7007;2070;3;100;4,8;480;480
12;7008;1646;4;8;1,5;12;12
12;7009;2429;3;60;2,4;144;144
12;7013;1692;4;5;3,2;16;16
12;7059;1580;4;1;15,5;15,5;15,5
12;7154;1641;6;1;30;30;30
12;7157;2859;6;10;64,9;649;649
12;7170;1638;6;5;10,62;53,1;53,1
12;7179;1743;4;50;1,1;55;55
12;7187;1649;4;100;0,85;85;85
12;7200;1691;4;2;1,3;2,6;2,6
12;7211;1980;1;2;1,08;2,16;2,16
12;7218;1667;4;30;10,9;327;327
12;7229;1742;4;3;1,9;5,7;5,7
12;7231;1668;4;30;0,5;15;15
12;7246;1669;4;80;0,7;56;56
12;7246;1671;4;50;0,7;35;35
12;7251;1702;1;20;2;40;40
12;7292;1693;4;2;0,8;1,6;1,6
12;7295;1740;4;60;20;1200;1200
12;7297;1695;4;10;1,5;15;15
12;7297;1697;4;2;1,5;3;3
12;7338;1912;3;30;2,08;62,4;62,4
12;7338;2417;3;12;1,98;23,76;23,76
12;7340;1698;4;1;11,45;11,45;11,45
12;7353;1721;3;150;0,45;67,5;67,5
12;7366;1719;3;50;1,2;60;60
12;7452;1725;6;2;4;8;8
12;7462;1733;4;3;12;36;36
12;7465;1746;4;5;2;10;10
12;7506;1753;4;108;1,79;193,32;193,32
12;7527;1761;6;10;41,38;413,8;413,8
12;7549;2812;6;5;7,55;37,75;37,75
12;7561;1758;6;1;39;39;39
12;7574;1773;6;2;35,5;71;71
12;7611;1991;3;400;2;800;800
12;7615;1777;1;1;16,29;16,29;16,29
12;7639;2397;3;90;5,8;522;522
12;7658;1848;6;20;16,06;321,2;321,2
12;7678;1779;3;120;13,99;1678,8;1678,8
12;7705;1801;4;1;2,79;2,79;2,79
12;7740;2740;1;1;5,49;5,49;5,49
12;7773;1816;3;2;16;32;32
12;7789;1886;3;43;11,9;511,7;511,7
12;7789;1894;3;170;11,9;2023;2023
12;7816;1846;4;1;3;3;3
12;7834;2062;6;2;26;52;52
12;7856;1871;6;2;5;10;10
12;7873;1878;1;20;1,33;26,6;26,6
12;7876;2398;3;10;4,5;45;45
12;7898;2325;3;5;38;190;190
12;7905;1877;1;30;1,66;49,8;49,8
12;7957;1897;3;4;10;40;40
12;7974;1910;6;2;81,62;163,24;163,24
12;7998;1930;6;2;34;68;68
12;8019;1931;6;30;1,44;43,2;43,2
12;8043;2789;1;3;1,75;5,25;5,25
12;8045;1939;6;3;4,85;14,55;14,55
12;8062;1940;1;3;2,65;7,95;7,95
12;8085;2326;3;20;5,5;110;110
12;8101;1942;3;3;5,75;17,25;17,25
12;8102;2112;3;5;1,96;9,8;9,8
12;8122;2021;3;30;3;90;90
12;8124;2309;3;85;2,44;207,4;207,4
12;8124;2501;3;140;3,7;518;518
12;8124;2502;3;99;3,7;366,3;366,3
12;8137;1949;6;1;111;111;111
12;8152;2563;6;1;45;45;45
12;8178;1961;6;4;39,5;158;158
12;8193;1969;6;2;40;80;80
12;8201;2606;6;1;95;95;95
12;8208;1966;6;7;30;210;210
12;8230;2075;6;30;20,8;624;624
12;8233;1972;6;30;4,97;149,1;149,1
12;8234;2038;6;15;36;540;540
12;8244;2646;3;4;38;152;152
12;8247;1958;3;25;4,99;124,75;124,75
12;8262;1978;3;2;14,5;29;29
12;8285;2794;6;16;1,58;25,28;25,28
12;8297;1988;3;1;130;130;130
12;8313;2046;3;100;1,85;185;185
12;8313;2769;3;140;1,89;264,6;264,6
12;8315;2259;3;240;2,44;585,6;585,6
12;8316;2018;3;84;1,1;92,4;92,4
12;8403;2031;3;10;5,49;54,9;54,9
12;8470;2067;3;50;0,36;18;18
12;8476;2134;6;1;42,5;42,5;42,5
12;8478;2128;3;4;2,25;9;9
12;8523;2564;6;1;25;25;25
12;8530;2094;6;1;10;10;10
12;8579;2139;6;1;126;126;126
12;8584;2178;6;1;8;8;8
12;8602;2143;1;2;2,49;4,98;4,98
12;8605;2674;1;1;5,99;5,99;5,99
12;8626;2144;3;30;3,29;98,7;98,7
12;8629;2235;3;30;2,8;84;84
12;8633;2387;3;400;2,08;832;832
12;8636;2335;3;60;1,8;108;108
12;8641;2781;3;50;0,7;35;35
12;8689;2166;3;2;110;220;220
12;8735;2202;6;1;10;10;10
12;8756;2266;3;1;59,5;59,5;59,5
12;8824;2324;3;500;0,3;150;150
12;8895;2399;3;4;0,5;2;2
12;8896;2661;3;3;11,05;33,15;33,15
12;8922;2431;3;90;5,6;504;504
12;8922;2860;3;200;7;1400;1400
12;8960;2858;6;3;150;450;450
12;9005;2565;6;1;3;3;3
12;9045;2630;4;2;70;140;140
12;9059;2632;3;20;17,93;358,6;358,6
12;9096;2659;6;1;17;17;17
12;9147;2720;3;50;2,99;149,5;149,5
12;9274;2888;3;50;10,5;525;525
13;118;2645;3;3;3,8;11,4;11,4
13;230;1719;3;10;20;200;200
13;308;2706;4;4;22,5;90;90
13;445;2630;4;1;14;14;14
13;661;1961;6;4;29,65;118,6;118,6
13;663;2324;3;500;0,3;150;150
13;786;2450;6;1;33,74;33,74;33,74
13;1012;2358;6;1;472;472;472
13;1776;2235;3;20;2;40;40
13;1907;1980;1;7;1,49;10,43;10,43
13;1909;2781;3;500;5,37;2685;2685
13;1909;2865;3;280;6,5;1820;1820
13;2475;2388;3;22;1,2;26,4;26,4
13;2509;2591;3;287;4,2;1205,4;1205,4
13;2581;2429;3;13;3,7;48,1;48,1
13;3284;2762;1;2;5,99;11,98;11,98
13;3374;2741;3;30;3,66;109,8;109,8
13;3570;2569;3;30;4,05;121,5;121,5
13;3577;2623;3;110;4,2;462;462
13;3675;2357;6;25;5,9;147,5;147,5
13;3779;2266;3;60;1,45;87;87
13;3851;2565;6;2;1;2;2
13;3964;2858;6;10;14,9;149;149
13;3970;2128;3;1;9,4;9,4;9,4
13;4108;1940;1;1;8,67;8,67;8,67
13;4260;2309;3;30;0,75;22,5;22,5
13;4266;2720;3;200;1,95;390;390
13;4298;2661;3;1;6,8;6,8;6,8
13;4361;2459;3;290;4,33;1255,7;1255,7
13;4506;2397;3;10;11,4;114;114
13;4580;2563;6;1;15;15;15
13;4635;2501;3;60;3,64;218,4;218,4
13;4687;1265;3;12;0,6;7,2;7,2
13;4687;1353;3;24;0,6;14,4;14,4
13;4692;2769;3;72;1,49;107,28;107,28
13;4692;2834;3;184;1,49;274,16;274,16
13;4883;2094;6;1;20;20;20
13;5273;1316;3;50;1,2;60;60
13;5273;2555;3;250;1,2;300;300
13;5295;2389;3;150;4,2;630;630
13;5392;1720;3;2;24;48;48
13;5405;2039;6;1;11;11;11
13;5482;1358;4;10;0,35;3,5;3,5
13;5551;1187;4;50;1,4;70;70
13;5571;1192;3;1;1,75;1,75;1,75
13;5593;1406;3;15;0,7;10,5;10,5
13;5594;1193;3;5;2,12;10,6;10,6
13;5608;1194;3;50;1,45;72,5;72,5
13;5608;1407;3;200;1;200;200
13;5629;1700;1;20;4,7;94;94
13;5660;1195;4;1;8,87;8,87;8,87
13;5699;1208;6;10;8,84;88,4;88,4
13;5709;1219;3;20;2;40;40
13;5720;1220;3;20;2,89;57,8;57,8
13;5735;1212;1;1;118,8;118,8;118,8
13;5748;1440;4;100;2;200;200
13;5751;1294;1;10;0,8;8;8
13;5755;1215;4;200;4,5;900;900
13;5768;1360;4;200;3,6;720;720
13;5771;1266;3;270;1,4;378;378
13;5788;1230;4;200;2,8;560;560
13;5788;1361;4;200;2,8;560;560
13;5789;1427;3;42;2,2;92,4;92,4
13;5790;1248;3;35;2;70;70
13;5790;1298;3;171;1,56;266,76;267
13;5790;1425;3;10;1,5;15;15
13;5790;1438;4;10;2;20;20
13;5790;2540;3;120;3,7;444;444
13;5792;2502;3;400;2,04;816;816
13;5792;2680;3;450;2,04;918;918
13;5811;1221;4;1;35;35;35
13;5850;1224;4;2;4,5;9;9
13;5876;1240;3;1;2,5;2,5;2,5
13;5892;1338;4;500;3,1;1550;1550
13;5894;1268;3;300;1,6;480;480
13;5895;1305;4;30;0,4;12;12
13;5896;1392;3;89;1,3;115,7;115,7
13;5900;1299;3;49;2,9;142,1;142,1
13;5916;1251;4;20;1;20;20
13;5943;1250;4;2;2,7;5,4;5,4
13;5999;2854;1;2;2,69;5,38;5,38
13;6037;1284;6;10;4;40;40
13;6102;1279;4;200;1,76;352;352
13;6102;1280;4;200;1,76;352;352
13;6103;1276;4;12;2,15;25,8;25,8
13;6108;1322;3;300;1,6;480;480
13;6138;1319;3;50;0,5;25;25
13;6150;1315;3;24;3,5;84;84
13;6150;1318;3;24;3,5;84;84
13;6160;2740;1;2;1,39;2,78;2,78
13;6220;1342;3;50;0,69;34,5;34,5
13;6220;1346;3;50;0,69;34,5;34,5
13;6228;2398;3;75;1,18;88,5;88,5
13;6358;1446;1;10;1,31;13,1;13,1
13;6360;1394;4;25;0,74;18,5;18,5
13;6360;1395;4;25;0,74;18,5;18,5
13;6364;1430;3;50;2,5;125;125
13;6371;1456;1;40;1,25;50;50
13;6372;1402;6;5;5,47;27,35;27,35
13;6374;1393;4;10;1,42;14,2;14,2
13;6380;2326;3;10;18;180;180
13;6387;1439;4;300;3,6;1080;1080
13;6387;2335;3;600;3,2;1920;1920
13;6393;1396;4;12;2,15;25,8;25,8
13;6472;2067;3;1;37;37;37
13;6499;1417;6;2;3;6;6
13;6525;1414;6;3;26,8;80,4;80,4
13;6528;2099;6;60;11;660;660
13;6544;1437;4;3;7,9;23,7;23,7
13;6576;1436;4;3;17,7;53,1;53,1
13;6680;1458;3;20;2,89;57,8;57,8
13;6698;1459;3;1;709,75;709,75;709,75
13;6710;1668;4;30;1,5;45;45
13;6735;1472;3;20;3,4;68;68
13;6735;2387;3;40;3,7;148;148
13;6739;2113;3;400;1,97;788;788
13;6740;2021;3;60;0,6;36;36
13;6740;2070;3;48;0,6;28,8;28,8
13;6823;1628;3;50;4,99;249,5;249,5
13;6823;1770;3;100;4,99;499;499
13;6823;2072;3;138;2,37;327,06;327,06
13;6845;1859;3;90;1,66;149,4;149,4
13;6848;1912;3;65;2,28;148,2;148,2
