ID_GRU;NOME_GRU;ID_SUB_GRU;NOME_SUB_GRU;ID_CLA;NOME_CLA;ID_SEC;NOME_SEC;UNI_MED;ID_PRO;DESCRICAO_PRO;SALDO_ANTERIOR;SALDO_ANT_CUSTO;ENTRADA_QTD;ENTRADA_VL_UNIT;SAIDA_QTD;SAIDA_CM;SALDO_QTD;SALDO_CM
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5733;DVD RW SAMSUNG 20X;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5734;ESTAB. 1000 KVA MONO PRETO;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5735;PLC MAE P5  MEGA 775 G31;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5736;EST. 500 KVA  MONO;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5737;MEM. 001 GB/800 DDR 2 KINGSTON;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5738;CPU CL D430 1.8 BOX;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5739;FONTE BTX 550W P4 24P;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5740;CABO CONV USB PS2 5100 CLONE;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5741;GAB BTX 4B 450W  C2228;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5748;CENOURA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5751;COENTRO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5756;LEITE EM PO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5761;PIMENTAO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5765;VINAGRE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5773;BISCOITO CREAM CRACKER;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5774;BISCOITO MARIA 400G;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5776;COLORIFICO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5781;FRANGO CONG;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5790;POLPA DE FRUTA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5791;PAO HOT DOG PCT C10;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5793;SAL REFINADO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5795;BETERRABA KG;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5796;CHUCHU;0;0;0;0;0;0;0;0
8;GÁS ENGARRAFADO;23;GÁS DE COZINHA;99;GASES INDUSTRIAL;1;ADMINISTRAÇAO E FINANCAS;un;5831;BOTIJAO  GLP 13 ENVAZADO;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;6;PAPÉIS E ENVELOPES;22;PAPEL OFÍCIO;1;ADMINISTRAÇAO E FINANCAS;cx;5882;PAPEL OFICIO A4;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;6;PAPÉIS E ENVELOPES;25;IMPRESSOS E FORMULÁRIOS EM GERAL;1;ADMINISTRAÇAO E FINANCAS;un;5883;FITA EPSON FX-8900;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5893;CARNE MOIDA E;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5894;SARDINHA AO MOLHO TOMATE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5896;EXTRATO DE TOMATE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5897;MACARRÃO ESPAGETE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5899;CHARQUE DIANTEIRO;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5955;PELICULA MEC FUSOR;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5956;CILINDRO PRESSÃO;0;0;0;0;0;0;0;0
33;INFORMATICA;97;INFORMATICA;268;INFORMATICA;1;ADMINISTRAÇAO E FINANCAS;un;5957;ENGRENAGEM FISÃO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5978;CAFÉ 250 G;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5979;BISCOITE DOCE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5980;ADOCANTE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5981;MARGARINA 500 G;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5986;GUARDANAPO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;5987;COPO DESCARTAVEL;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;5999;PAPEL HIGIENICO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6006;CEBOLA BRANCA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6091;ACUCAR CRISTAL;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6092;FEIJAO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6094;OLEO DE SOJA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6096;MARGARINA 500 GR;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6098;ARROZ PARB;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6103;CAFE 250GR;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6106;BISCOITO SALGADO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6107;CUMINHO EM PÓ;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;kg;6110;FARINHA DE MILHO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6111;MASSA DE SOPA KG;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;100;MATERIAIS EXPEDIENTE;271;MATERIAIS DE EXPEDIENTE;1;ADMINISTRAÇAO E FINANCAS;un;6152;FORMULARIO CONT.;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;100;MATERIAIS EXPEDIENTE;271;MATERIAIS DE EXPEDIENTE;1;ADMINISTRAÇAO E FINANCAS;un;6153;FORMULARIO LAB2;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6155;PANO DE CHÃO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6160;ESPONJA ASSOLAN;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6161;COPOS DESCARTAVEIS 200ML;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6162;DETERGENTE;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6163;BOM AR;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6206;PASTA CLASSIFICADORA DUPLO UNIDADE;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6215;PAPEL A4 CX;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6218;GRAMPEADOR;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6225;SABÃO EM BARRA;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6226;PANO DE CHAO;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6227;DESINFETANTE;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6228;ESPONJA DE AÇO;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;1;ADMINISTRAÇAO E FINANCAS;un;6276;LAMP. QUADRILUX 46W;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;1;ADMINISTRAÇAO E FINANCAS;un;6277;CADEADO PADO 35MM;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;1;ADMINISTRAÇAO E FINANCAS;un;6278;PIAFON BR;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;1;ADMINISTRAÇAO E FINANCAS;un;6279;ADESIVO POLITUBES 756;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;6;PAPÉIS E ENVELOPES;22;PAPEL OFÍCIO;1;ADMINISTRAÇAO E FINANCAS;un;6341;FORM. CONT 80 COL;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;6;PAPÉIS E ENVELOPES;22;PAPEL OFÍCIO;1;ADMINISTRAÇAO E FINANCAS;rs;6342;FORM. LAB 2;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;6;PAPÉIS E ENVELOPES;22;PAPEL OFÍCIO;1;ADMINISTRAÇAO E FINANCAS;rs;6343;FORM. 80 COL;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;3;CARIMBOS E ACESSÓRIOS;8;CARIMBO AUTOMÁTICO;1;ADMINISTRAÇAO E FINANCAS;un;6344;CARIMBO AUTOMATICO;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;3;CARIMBOS E ACESSÓRIOS;8;CARIMBO AUTOMÁTICO;1;ADMINISTRAÇAO E FINANCAS;un;6345;CARIMBO 1 LINHA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6353;AGUA SANITARIA MIALA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6354;BALDE PLAST IGUAL 10LTO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6355;DESINFETANTE LIQ ORIENTAL;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6356;DESODORIZADOR DE AR;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6358;ESPONJA DE AÇO LUSTRO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6359;FLANELA ANADRI;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6360;GUARDANAPO MILE;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6361;LIMPA VIDRO ZAP;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6362;LUVA LATAX P/LIMPEZA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6364;PANO DE PRATO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6365;PAPEL HIG BCO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6366;PASTILHA SANITARIA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6367;SABÃO EM PEDRA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6368;SABÃO EM PÓ;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6369;SABONETE CASS;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6370;SACO P/LIXO FORTELIXO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6371;SACO P/LIXO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6372;TOALHA DE ROSTO;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6373;VASSOURA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6375;ESPONJA DUPLA FACE;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6382;FEIJÃO;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6386;MARGARINA;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6394;ALMOFADA P/ CARIMBO;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6395;CAIXA ARQUIVO PLAST;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6396;CANETA ESFEROGRAFICA;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6397;CANETA MARCA LEXTO;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6398;CD-R GRAVAVEL;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6399;CLIPS/ PARA PAPEIS 3;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6400;CLIPS/ PARA PAPEIS 6;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6401;COLA PLAST;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6402;FITA ADESIVA;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6403;GRAMPEADOR DE MESA;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6405;GRAMPO;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6407;LIQUIDO CORRETOR;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6408;LIVRO DE ATA COR PRETA;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6409;PAPEL SULFITE;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6410;PASTA EM CARTOLINA C/;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6412;PERFURADOR P/ PAPEL;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6439;PASTA EM CART. PLAST. C/ GRAMPO;0;0;0;0;0;0;0;0
34;MATERIAL ELETRICO;104;MATERIAIS ELETRICOS;275;LAMPADAS;1;ADMINISTRAÇAO E FINANCAS;un;6472;DISJUNTOR;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;2;GRAMPOS, PERCEVEJOS, COLCHETES E CLIPS;3;GRAMPOS E CLIPS;1;ADMINISTRAÇAO E FINANCAS;cx;6541;CLIPS P/PAPEIS 6/0;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;2;GRAMPOS, PERCEVEJOS, COLCHETES E CLIPS;3;GRAMPOS E CLIPS;1;ADMINISTRAÇAO E FINANCAS;cx;6542;CLIPS P/PAPEIS 3/0;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;2;GRAMPOS, PERCEVEJOS, COLCHETES E CLIPS;3;GRAMPOS E CLIPS;1;ADMINISTRAÇAO E FINANCAS;cx;6544;COLA PLASTICA BRANCA;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;2;GRAMPOS, PERCEVEJOS, COLCHETES E CLIPS;3;GRAMPOS E CLIPS;1;ADMINISTRAÇAO E FINANCAS;cx;6552;GRAMPEADOR DE MESA;0;0;0;0;0;0;0;0
1;PMATERIAL DE EXPEDIENTE;2;GRAMPOS, PERCEVEJOS, COLCHETES E CLIPS;3;GRAMPOS E CLIPS;1;ADMINISTRAÇAO E FINANCAS;cx;6562;PAPEL SULFITE A4;0;0;0;0;0;0;0;0
30;MATERIAL DIDATICO;92;MATERIAL DIDATICO;260;MATERIAL DIDATICO;1;ADMINISTRAÇAO E FINANCAS;un;6631;FORMULARIO 80 COL;0;0;2;303,98;2;303,98;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6658;BISCOITO CREAM CRACKER;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6659;BISCOITO MARIA;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6660;BISCOITO MAIZENA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6662;AGUA SANITARIA;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6664;DETERGENTE;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6665;PAPEL HIGIENICO C/4;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6666;COPOS DESCARTAVEIS;0;0;0;0;0;0;0;0
31;MATERIAL DE LIMPEZA;93;MATERIAL DE LIMPEZA;261;MATERIAL DE LIMPEZA;1;ADMINISTRAÇAO E FINANCAS;un;6667;DESINFETANTE 500 ML;0;0;0;0;0;0;0;0
29;ALIMENTOS;89;ALIMENTOS DIVERSOS;254;ALIMENTAÇAO;1;ADMINISTRAÇAO E FINANCAS;un;6671;CAFÉ MARATA;0;0;0;0;0;0;0;0
36;MATERIAL CONSTRUCAO;102;MATERIAIS DE CONSTRUÇÃO;273;MATERIAIS PARA CONSTRUÇÃO;1;ADMINISTRAÇAO E FINANCAS;un;6686;DELANIL TINTA ACRILICO;0;0;0;0;0;0;0;0
3;MATERIAL DE LIMPEZA E HIGIENIZAÇÃO;16;VASSOURAS E ESCOVAS;71;VASSOURA;1;ADMINISTRAÇAO E FINANCAS;un;6710;SABÃO EM PO;0;0;0;0;0;0;0;0
